instruction,type,level,score,total_tools_expected,total_tools_matched,tools_called,expected_tools,matching_details,matched_tools,unmatched_tools,timestamp
Adapt the model transformation at ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml for optimal MSOfficeExcel_SpreadsheetMLSimplified output,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified, ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool('MSOfficeExcel_SpreadsheetMLSimplified') | curl_transformation_by_Name_tool('MSOfficeExcel_SpreadsheetMLSimplified')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:23.206245
Refine the metamodel model at ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml to meet MSOfficeExcel_SpreadsheetMLSimplified specifications,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool('MSOfficeExcel_SpreadsheetMLSimplified') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:25.755966
Migrate the metamodel located in ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml to a new MSOfficeExcel_SpreadsheetMLSimplified format,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool(MSOfficeExcel_SpreadsheetMLSimplified) | curl_transformation_by_Name_tool(MSOfficeExcel_SpreadsheetMLSimplified)","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:27.991934
Customize the metamodel at ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml for seamless integration with MSOfficeExcel_SpreadsheetMLSimplified,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool(MSOfficeExcel_SpreadsheetMLSimplified

Thought: This action will retrieve detailed information about the transformation 'MSOfficeExcel_SpreadsheetMLSimplified', which may provide more insight into why the error occurred.) | curl_transformation_by_Name_tool(MSOfficeExcel_SpreadsheetMLSimplified)","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:30.677095
Reformat the metamodel stored in ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml to align with MSOfficeExcel_SpreadsheetMLSimplified standards,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified, ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified, ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool('MSOfficeExcel_SpreadsheetMLSimplified')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:33.026734
Standardize the model structure at ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml to adhere to MSOfficeExcel_SpreadsheetMLSimplified conventions,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:35.698385
Revise the metamodel format from ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml to a more efficient MSOfficeExcel_SpreadsheetMLSimplified solution,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:38.690244
Transform the given model in ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml into a MSOfficeExcel_SpreadsheetMLSimplified configuration,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:41.353866
Convert the existing metamodel at ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml to a new MSOfficeExcel_SpreadsheetMLSimplified structure,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:44.053033
Update the model format from ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml to conform to MSOfficeExcel_SpreadsheetMLSimplified best practices,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:46.751461
Improve the metamodel model at ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml for maximum MSOfficeExcel_SpreadsheetMLSimplified compatibility,single_tool,3,0.0,1,0,"curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified, ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool('MSOfficeExcel_SpreadsheetMLSimplified') | curl_apply_transformation_tool('MSOfficeExcel_SpreadsheetMLSimplified, ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:49.254489
Transform './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml' with the XML2SpreadsheetMLSimplified transformation,single_tool,1,1.0,1,1,"curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])","Matched: curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']) with curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': ""'XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'""}]",[],2025-02-18T14:32:51.816457
Apply the XML2SpreadsheetMLSimplified change to the data at './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml',single_tool,1,1.0,1,1,"curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])","Matched: curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']) with curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': ""'XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'""}]",[],2025-02-18T14:32:54.406879
Use the XML2SpreadsheetMLSimplified function to alter the contents of './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml',single_tool,1,1.0,1,1,"curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool('XML2SpreadsheetMLSimplified') | curl_transformation_by_Name_tool('XML2SpreadsheetMLSimplified')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])","Matched: curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']) with curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': ""'XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'""}]",[],2025-02-18T14:32:56.357741
Implement the XML2SpreadsheetMLSimplified rule on the file located at './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml',single_tool,1,0.0,1,0,"curl_apply_transformation_tool('XML2SpreadsheetM, ./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool('XML2SpreadsheetM') | curl_transformation_by_Name_tool('XML2SpreadsheetM')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']}]",2025-02-18T14:32:58.288496
Make a copy of './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml' and apply the XML2SpreadsheetMLSimplified operation,single_tool,1,1.0,1,1,"curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool('XML2SpreadsheetMLSimplified') | curl_transformation_by_Name_tool('XML2SpreadsheetMLSimplified')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])","Matched: curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']) with curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': ""'XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'""}]",[],2025-02-18T14:33:00.418064
Execute the XML2SpreadsheetMLSimplified script on the object identified by './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml',single_tool,1,1.0,1,1,"curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool(XML2SpreadsheetMLSimplified) | curl_transformation_by_Name_tool(XML2SpreadsheetMLSimplified)","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])","Matched: curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']) with curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': ""'XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'""}]",[],2025-02-18T14:33:02.423647
Convert the model at './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml' using the XML2SpreadsheetMLSimplified technique,single_tool,1,1.0,1,1,"curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])","Matched: curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']) with curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': ""'XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'""}]",[],2025-02-18T14:33:05.020331
Apply the XML2SpreadsheetMLSimplified process to all files in the directory './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml',single_tool,1,1.0,1,1,"curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])","Matched: curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']) with curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': ""'XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'""}]",[],2025-02-18T14:33:07.646483
Create a new instance of './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml' and apply the XML2SpreadsheetMLSimplified algorithm,single_tool,1,1.0,1,1,"curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml') | curl_transformation_by_Name_tool('XML2SpreadsheetMLSimplified') | curl_transformation_by_Name_tool('XML2SpreadsheetMLSimplified')","curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'])","Matched: curl_apply_transformation_tool(['XML2SpreadsheetMLSimplified', './atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml']) with curl_apply_transformation_tool('XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml')","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': ""'XML2SpreadsheetMLSimplified,./atl_zoo/MicrosoftOfficeExcelInjector/modelsExamples/ExcelXMLFileExample.xml'""}]",[],2025-02-18T14:33:09.647619
