instruction,type,level,score,total_tools_expected,total_tools_matched,tools_called,expected_tools,matching_details,matched_tools,unmatched_tools,timestamp
"After showing us the details of XML2Ant, transform ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi with SimpleClass2SimpleRDBMS.",multi_tool,1,0.5,2,1,"curl_transformation_by_Name_tool({'query': 'XML2Ant'}) | curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}) | curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_transformation_by_Name_tool(XML2Ant) | curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])",Matched: curl_transformation_by_Name_tool(XML2Ant) with curl_transformation_by_Name_tool({'query': 'XML2Ant'}),"[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'XML2Ant'}}]","[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']}]",2025-03-06T20:14:22.640343
Apply Mantis2XML to ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi after you show me its configuration as PNML2XML.,multi_tool,1,0.5,2,1,"curl_transformation_by_Name_tool({'query': 'Mantis2XML'}) | curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_transformation_by_Name_tool(PNML2XML) | curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]","[{'api_name': 'curl_transformation_by_Name_tool', 'arguments': 'PNML2XML'}]",2025-03-06T20:14:27.666460
Show me how to get the configuration of XML2Ant and then apply SimpleClass2SimpleRDBMS to ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi.,multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'XML2Ant'}) | curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_transformation_by_Name_tool(XML2Ant) | curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_transformation_by_Name_tool(XML2Ant) with curl_transformation_by_Name_tool({'query': 'XML2Ant'}) | Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'XML2Ant'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T20:14:32.699627
"Display the configuration of KM32EMF once, then transform ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi using KM32DSL.",multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'KM32EMF'}) | curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_transformation_by_Name_tool(KM32EMF) | curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_transformation_by_Name_tool(KM32EMF) with curl_transformation_by_Name_tool({'query': 'KM32EMF'}) | Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'KM32EMF'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T20:14:37.814007
Show me the settings for PNML2XML then apply Mantis2XML to ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi.,multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_transformation_by_Name_tool(PNML2XML) | curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_transformation_by_Name_tool(PNML2XML) with curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'PNML2XML'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T20:14:40.475368
"Apply SimpleClass2SimpleRDBMS to ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi after displaying its configuration, which is XML2Ant.",multi_tool,1,0.5,2,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}) | curl_transformation_by_Name_tool({'query': 'SimpleClass2SimpleRDBMS'})","curl_transformation_by_Name_tool(XML2Ant) | curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]","[{'api_name': 'curl_transformation_by_Name_tool', 'arguments': 'XML2Ant'}]",2025-03-06T20:14:45.392726
Transform ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi using KM32DSL as soon as we show you the transformation settings of KM32EMF.,multi_tool,1,0.5,2,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_transformation_by_Name_tool(KM32EMF) | curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]","[{'api_name': 'curl_transformation_by_Name_tool', 'arguments': 'KM32EMF'}]",2025-03-06T20:14:47.513778
"Now that we've viewed the PNML2XML transformation settings, let's apply Mantis2XML to ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi.",multi_tool,1,0.5,2,1,"curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_transformation_by_Name_tool(PNML2XML) | curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]","[{'api_name': 'curl_transformation_by_Name_tool', 'arguments': 'PNML2XML'}]",2025-03-06T20:14:49.590980
"After showing us the details of XML2Ant, transform ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi with SimpleClass2SimpleRDBMS.",multi_tool,1,0.5,2,1,"curl_transformation_by_Name_tool({'query': 'XML2Ant'}) | curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}) | curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_transformation_by_Name_tool(XML2Ant) | curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])",Matched: curl_transformation_by_Name_tool(XML2Ant) with curl_transformation_by_Name_tool({'query': 'XML2Ant'}),"[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'XML2Ant'}}]","[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']}]",2025-03-06T20:14:52.957967
Apply KM32DSL to ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi after you show me its configuration as KM32EMF.,multi_tool,1,0.5,2,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}) | curl_transformation_by_Name_tool({'query': 'KM32DSL'})","curl_transformation_by_Name_tool(KM32EMF) | curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]","[{'api_name': 'curl_transformation_by_Name_tool', 'arguments': 'KM32EMF'}]",2025-03-06T20:14:55.760964
Show me how to get the configuration of PNML2XML and then apply Mantis2XML to ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi.,multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_transformation_by_Name_tool(PNML2XML) | curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_transformation_by_Name_tool(PNML2XML) with curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'PNML2XML'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T20:15:00.801365
"Display the configuration of XML2Ant once, then transform ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi using SimpleClass2SimpleRDBMS.",multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'XML2Ant'}) | curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_transformation_by_Name_tool(XML2Ant) | curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_transformation_by_Name_tool(XML2Ant) with curl_transformation_by_Name_tool({'query': 'XML2Ant'}) | Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'XML2Ant'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T20:15:05.965397
Show me the settings for KM32EMF then apply KM32DSL to ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi.,multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'KM32EMF'}) | curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_transformation_by_Name_tool(KM32EMF) | curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_transformation_by_Name_tool(KM32EMF) with curl_transformation_by_Name_tool({'query': 'KM32EMF'}) | Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'KM32EMF'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T20:15:08.742036
"Apply Mantis2XML to ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi after displaying its configuration, which is PNML2XML.",multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_transformation_by_Name_tool(PNML2XML) | curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_transformation_by_Name_tool(PNML2XML) with curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'PNML2XML'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T20:15:13.830440
Transform ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi using SimpleClass2SimpleRDBMS as soon as we show you the transformation settings of XML2Ant.,multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'XML2Ant'}) | curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_transformation_by_Name_tool(XML2Ant) | curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_transformation_by_Name_tool(XML2Ant) with curl_transformation_by_Name_tool({'query': 'XML2Ant'}) | Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'XML2Ant'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T20:15:18.718000
"Now that we've viewed the KM32EMF transformation settings, let's apply KM32DSL to ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi.",multi_tool,1,0.5,2,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_transformation_by_Name_tool(KM32EMF) | curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]","[{'api_name': 'curl_transformation_by_Name_tool', 'arguments': 'KM32EMF'}]",2025-03-06T20:15:22.001698
"After showing us the details of PNML2XML, transform ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi with Mantis2XML.",multi_tool,1,1.0,2,2,"curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_transformation_by_Name_tool(PNML2XML) | curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_transformation_by_Name_tool(PNML2XML) with curl_transformation_by_Name_tool({'query': 'PNML2XML'}) | Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'PNML2XML'}}, {'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T20:15:27.170881
Apply SimpleClass2SimpleRDBMS to ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi after you show me its configuration as XML2Ant.,multi_tool,1,0.5,2,1,"curl_transformation_by_Name_tool({'query': 'SimpleClass2SimpleRDBMS'}) | curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_transformation_by_Name_tool(XML2Ant) | curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]","[{'api_name': 'curl_transformation_by_Name_tool', 'arguments': 'XML2Ant'}]",2025-03-06T20:15:29.526194
